,set_num,name,year,theme_id,num_parts,price_mean_N,price_min_N,price_max_N,set_qty_N,currency_N
9050,66499-1,Legends of Chima Super Pack 2 in 1 - Chi Hyper Gorzan,2013,571,0,0.0000,0.0000,0.0000,0,USD
9051,66500-1,Legends of Chima Super Pack 2 in 1 - Chi Hyper Cragger,2013,571,0,0.0000,0.0000,0.0000,0,USD
9052,6650-1,Fire and Rescue Van,1981,74,46,170.2822,127.9000,212.6643,2,USD
9053,6651-1,Post Office Van,1982,81,46,336.8207,309.8300,363.8114,2,USD
9054,66512-1,"Star Wars Super Pack 2 in 1 (75048, 75053)",2014,158,0,800.0000,800.0000,800.0000,1,USD
9055,66514-1,"Star Wars Microfighters Super Pack 3 in 1 (75028, 75029, 75030)",2014,158,0,0.0000,0.0000,0.0000,0,USD
9056,66515-1,"Star Wars Microfighters Super Pack 3 in 1 (75031, 75032, 75033)",2014,158,0,135.4322,80.0000,249.0000,6,USD
9057,6652-1,Construction Truck,1983,72,44,126.4195,50.0000,212.0045,3,USD
9058,66521-1,City Super Pack 3 in 1,2015,56,0,183.0548,183.0548,183.0548,1,USD
9059,66522-1,City Super Pack 4 in 1,2015,52,0,0.0000,0.0000,0.0000,0,USD
9060,66523-1,City Super Pack 3-in-1,2015,52,0,121.4091,110.6233,132.1949,3,USD
9061,66524-1,Duplo Super Pack 3 in 1,2015,634,0,0.0000,0.0000,0.0000,0,USD
9062,66525-1,Farm Super Pack 3 in 1,2015,632,0,0.0000,0.0000,0.0000,0,USD
9063,66526-1,Friends Super Pack 3 in 1,2015,494,0,0.0000,0.0000,0.0000,0,USD
9064,6653-1,Highway Emergency Van,1982,85,56,200.0000,200.0000,200.0000,1,USD
9065,66533-1,Star Wars Super Pack 3 in 1,2015,158,0,60.2184,53.0560,75.0000,9,USD
9066,66534-1,Star Wars Super Pack 3 in 1,2015,158,0,59.0230,53.0560,69.9900,6,USD
9067,66535-1,Battle Pack 2 in 1,2015,158,0,96.0533,90.0000,99.1600,10,USD
9068,66536-1,Battle Pack 2 in 1,2015,158,0,79.9700,79.9500,79.9900,3,USD
9069,66537-1,Friends Super Pack 3 in 1,2016,494,0,55.3117,55.3117,55.3117,1,USD
9070,66538-1,Forests Value Pack,2013,504,0,0.0000,0.0000,0.0000,0,USD
9071,66539-1,Friends Super Pack 3 in 1,2016,494,0,79.3800,61.7182,117.2409,4,USD
9072,66540-1,City Super Pack 3 in 1,2016,52,0,78.7367,64.4139,88.8287,6,USD
9073,6654-1,Motorcycle Transport,1983,85,54,138.8569,71.0630,170.5511,4,USD
9074,66541-1,City Super Pack 3 in 1,2016,58,0,61.6634,43.3368,79.9900,4,USD
9075,66542-1,Star Wars Microfighters Super Pack 3 in 1,2016,158,0,50.7741,49.2662,53.0560,3,USD
9076,66543-1,Microfighters Super Pack 3 in 1,2016,158,0,41.5214,30.9882,50.7821,7,USD
9077,66546-1,The LEGO Batman Movie Super Pack 2 in 1,2017,708,0,57.0351,34.0000,152.7854,33,USD
9078,66550-1,City Super Pack 3 in 1,2017,52,0,45.6170,41.4534,49.7805,2,USD
9079,6655-1,Auto & Tire Repair,1984,85,58,100.4311,71.1623,153.9697,4,USD
9080,66555-1,Star Wars Super Pack 2 in 1,2017,158,0,0.0000,0.0000,0.0000,0,USD
9081,66556-1,Star Wars Super Pack 2 in 1,2017,158,0,68.0000,68.0000,68.0000,1,USD
9082,66557,Classic Quad Pack,2017,621,0,0.0,0.0,0.0,0.0,none
9083,66558-1,Friends Super Pack 5 in 1,2017,494,0,51.4950,48.9900,54.9900,8,USD
9084,66559-1,Ultimate LEGO City Hero Pack,2017,52,0,61.0921,52.9900,66.4905,8,USD
9085,6656-1,Tow Truck,1985,85,54,91.7897,82.9068,100.6725,2,USD
9086,6657-1,Fire Patrol Copter,1985,74,66,169.5405,59.2073,388.0000,4,USD
9087,6658-1,Bulldozer,1986,72,65,448.6848,227.7195,800.0000,3,USD
9088,66584-1,Mountain Police Bonus / Value Pack,2019,61,0,0.0,0.0,0.0,0.0,none
9089,66586-1,City Great Vehicles Bundle,2018,52,0,0.0,0.0,0.0,0.0,none
9090,66587-1,Creator 3-In-1 Bonus / Value Pack,2019,672,0,0.0,0.0,0.0,0.0,none
9091,6659-1,TV Camera Crew,1986,79,66,241.4416,94.8831,388.0000,2,USD
9092,66593-1,2-In-1 Value Pack,2018,610,0,0.0,0.0,0.0,0.0,none
9093,66596-1,Super Pack 2-in-1,2018,158,0,65.7336,53.9900,70.9445,4,USD
9094,66597-1,Super Pack 2-in-1,2018,158,0,47.0749,28.0000,70.9445,12,USD
9095,6660-1,Hook & Haul Wrecker,1989,79,53,94.7506,94.7506,94.7506,1,USD
9096,6661-1,Mobile TV Studio,1989,85,79,151.0088,136.2040,165.8136,2,USD
9097,66614-1,City Vehicles Super Pack 3-in-1,2019,52,0,0.0,0.0,0.0,0.0,none
9098,66619-1,City Super Pack 3-in-1,2019,52,0,0.0000,0.0000,0.0000,0,USD
9099,66620-1,Friends Super Pack 3-in-1,2019,494,0,0.0000,0.0000,0.0000,0,USD
9100,6662-1,Backhoe,1992,72,87,79.9459,71.0630,88.8287,39,USD
9101,6663-1,Wave Rebel,1993,77,78,97.8363,95.0000,100.6725,2,USD
9102,6664-1,Chopper Cops,1993,80,71,0.0000,0.0000,0.0000,0,USD
9103,6665-1,River Runners,1994,83,77,46.0000,45.0000,47.0000,2,USD
9104,6666-1,Ambulance,1994,78,78,117.8461,117.2539,118.4383,2,USD
9105,6667-1,Pothole Patcher,1993,85,97,49.7075,35.0000,64.4150,2,USD
9106,6668-1,Recycle Truck,1992,85,109,142.1259,142.1259,142.1259,2,USD
9107,6669-1,Diesel Daredevil,1991,82,90,79.7501,79.7501,79.7501,1,USD
9108,6670-1,Rescue Rig,1993,85,114,45.8831,35.0000,63.0000,9,USD
9109,6671-1,Utility Repair Lift,1989,85,107,219.8316,132.6509,388.0000,6,USD
9110,6672-1,Safari Off-Road Vehicle,1990,79,67,244.3363,100.6725,388.0000,2,USD
9111,6673-1,Solo Trainer,1990,68,74,208.5675,85.2755,400.0000,3,USD
9112,6674-1,Crane Truck,1988,85,94,336.7355,330.0000,343.4710,2,USD
9113,6675-1,Road & Trail 4x4,1988,79,81,500.0000,500.0000,500.0000,1,USD
9114,6676-1,Mobile Command Unit,1986,80,99,800.0000,800.0000,800.0000,1,USD
9115,6677-1,Motocross Racing,1986,82,76,142.1259,142.1259,142.1259,1,USD
9116,6678-1,Pneumatic Crane,1980,72,61,0.0000,0.0000,0.0000,0,USD
9117,6679-1,Dark Shark,1991,77,83,140.9415,140.9415,140.9415,1,USD
9118,6679-2,Exxon Tow Truck,1980,85,78,0.0000,0.0000,0.0000,0,USD
9119,6680-1,Ambulance,1981,78,63,176.4730,176.4730,176.4730,1,USD
9120,6681-1,Police Van,1981,80,81,191.1335,175.0000,207.2670,2,USD
9121,6682-1,Cement Mixer,1985,72,90,170.4323,117.2539,235.3102,5,USD
9122,6683-1,Burger Stand,1983,75,69,294.9113,294.9113,294.9113,1,USD
9123,6684-1,Police Patrol Squad,1984,80,81,369.5822,180.0262,680.0000,3,USD
9124,6685-1,Fire Copter 1,1982,74,99,212.0045,212.0045,212.0045,1,USD
9125,6686-1,Backhoe,1984,72,88,660.2749,550.0000,770.5497,2,USD
9126,6687-1,Turbo Prop I,1987,68,78,105.2527,63.6712,155.0000,8,USD
9127,6688-1,Ambulance,1985,78,72,207.5786,132.6509,330.1933,3,USD
9128,6689-1,Post-Station,1985,81,55,0.0000,0.0000,0.0000,0,USD
9129,6690-1,Snorkel Pumper,1980,74,103,470.2821,260.5642,680.0000,2,USD
9130,6691-1,Red Cross Helicopter,1981,78,107,0.0000,0.0000,0.0000,0,USD
9131,6692-1,Tractor Trailer,1983,70,97,841.9073,483.8146,1200.0000,2,USD
9132,6693-1,Refuse Collection Truck,1987,85,114,545.5105,191.8700,1288.0000,5,USD
9133,6694-1,Car with Camper,1984,85,109,415.5881,415.5881,415.5881,1,USD
9134,6695-1,Shell Tanker,1984,76,106,0.0000,0.0000,0.0000,0,USD
9135,6696-1,Exxon Fuel Tanker,1984,76,106,0.0000,0.0000,0.0000,0,USD
9136,6697-1,Rescue-I Helicopter,1985,71,85,301.3038,294.9113,310.0000,3,USD
9137,6698-1,RV with Speedboat,1986,77,129,343.4710,343.4710,343.4710,1,USD
9138,6699-1,Cycle Fix-It Shop,1987,85,81,252.2671,179.0000,294.9113,5,USD
9139,670-1,Mobile Crane,1978,72,56,0.0000,0.0000,0.0000,0,USD
9140,6701-1,Minifig Pack,1983,143,36,274.9306,260.5642,284.2276,3,USD
9141,6702-1,Minifig Pack,1986,143,43,0.0000,0.0000,0.0000,0,USD
9142,6703-1,Minifig Pack,1988,143,42,269.3252,261.4894,280.0000,3,USD
9143,6704-1,Minifig Pack,1991,143,44,0.0000,0.0000,0.0000,0,USD
9144,6705-1,Space Explorers,1994,143,39,122.4683,99.2706,142.1259,6,USD
9145,6706-1,Frontier Patrol,1997,476,27,71.0000,71.0000,71.0000,9,USD
9146,6707-1,Green Buggy,2000,91,23,11.8650,2.3688,31.6761,8,USD
9147,6709-1,Tribal Chief,1997,477,16,52.0344,38.5797,88.8287,10,USD
9148,670F-1,Wheels Pack,2004,119,10,0.0000,0.0000,0.0000,0,USD
9149,6710-1,Space Landing Pads,1991,143,2,46.5044,43.8222,49.5000,8,USD
9150,671-1,Shell Fuel Tanker,1978,76,74,444.1435,444.1435,444.1435,1,USD
9151,6711-1,Space Mini-Figs,1983,143,24,0.0000,0.0000,0.0000,0,USD
9152,6712-1,Sheriff's Showdown,1996,476,28,46.1948,31.9900,71.0630,3,USD
9153,6713-1,Grip 'n' Go Challenge,2000,91,283,32.2816,27.1810,40.0954,7,USD
9154,6714-1,Speed Dragster,2000,91,80,24.5807,12.0000,53.8700,6,USD
9155,6716-1,Covered Wagon,1996,476,65,153.1427,153.1427,153.1427,2,USD
9156,6718-1,Raindance Ridge,1997,477,73,102.1631,70.8565,118.3790,3,USD
9157,6719-1,Brachiosaurus,2001,386,25,72.4550,50.0000,94.9100,3,USD
9158,671F-1,Antenna Pack,2004,119,13,0.0000,0.0000,0.0000,0,USD
9159,6720-1,Tyrannosaurus Rex,2001,386,23,45.0022,40.0000,50.0000,4,USD
9160,672-1,Fire Emergency Van,1978,74,65,0.0000,0.0000,0.0000,0,USD
9161,6721-1,Mosasaurus,2001,386,26,0.0000,0.0000,0.0000,0,USD
9162,6722-1,Styracosaurus,2001,386,19,121.8600,50.0000,193.7200,3,USD
9163,673-1,Rally Repair Crew,1978,85,60,159.9000,159.9000,159.9000,1,USD
9164,6731-1,Skateboarding Pepper,2002,407,13,18.3099,3.5531,51.5176,6,USD
9165,6732-1,Brickster's Trike,2002,407,17,16.9826,9.4751,35.6724,7,USD
9166,6733-1,Snap's Cruiser,2002,407,19,16.1288,8.4328,43.2085,10,USD
9167,6734-1,Beach Cruiser,2002,407,55,23.4731,11.8438,52.6591,8,USD
9168,6735-1,Air Chase,2002,407,85,26.6967,17.6200,34.3471,8,USD
9169,6736-1,Beach Lookout,2002,407,89,29.8789,19.4161,35.5196,8,USD
9170,6737-1,Wake Rider (Wave Catcher),2002,407,92,32.7824,19.9482,50.0000,8,USD
9171,6738-1,Skateboard Challenge,2002,407,117,82.9068,82.9068,82.9068,1,USD
9172,6739-1,Truck and Stunt Trikes,2002,407,218,49.7750,38.1200,59.5900,5,USD
9173,673F-1,Gearbox Pack,2004,119,6,0.0000,0.0000,0.0000,0,USD
9174,6740-1,Tower,2002,407,335,99.4456,66.4939,120.8500,4,USD
9175,674-1,Forklift & Truck,1978,72,55,0.0000,0.0000,0.0000,0,USD
9176,6741-1,Mini Jet,2009,672,63,13.2466,6.8215,46.4298,13,USD
9177,6742-1,Mini Off-Roader,2009,672,64,13.9498,7.1063,39.8565,14,USD
9178,6743-1,Street Speeder,2009,672,165,26.0823,17.6473,31.8336,14,USD
9179,6745-1,Propellor Power,2009,672,247,35.1446,14.0000,65.0000,13,USD
9180,6746-1,Chief's Tepee,1997,477,135,238.6563,150.0000,330.9020,9,USD
9181,6747-1,Race Rider,2009,672,266,55.6545,34.0998,117.1809,5,USD
9182,6748-1,Boulder Cliff Canyon,1997,477,256,390.8463,390.8463,390.8463,1,USD
9183,6750-1,Sonic Robot,1986,130,110,591.0069,591.0069,591.0069,1,USD
9184,675-1,Snack Bar,1979,75,64,0.0000,0.0000,0.0000,0,USD
9185,6751-1,Fiery Legend,2009,672,479,76.4897,60.3028,99.0000,8,USD
9186,6752-1,Fire Truck,2009,672,771,105.4968,70.0000,195.0000,24,USD
9187,6753-1,Highway Transport,2009,672,1294,198.8613,177.6574,273.5846,16,USD
9188,6754-1,Family Home,2009,672,978,160.2078,118.4383,260.5642,52,USD
9189,6755-1,Sheriff's Lock-Up,1996,476,177,0.0000,0.0000,0.0000,0,USD
9190,6758-1,Read & Build Grow Caterpillar Grow,2012,504,18,0.0000,0.0000,0.0000,0,USD
9191,6759-1,Read & Build Busy Farm,2012,504,16,0.0000,0.0000,0.0000,0,USD
9192,6760-1,Read & Build Let's Go Vroom,2012,504,13,23.6869,11.8438,35.5300,2,USD
9193,6761-1,Bandit's Secret Hide-Out,1996,476,251,0.0000,0.0000,0.0000,0,USD
9194,6762-1,Fort Legoredo,2002,476,688,614.5617,567.3193,661.8040,2,USD
9195,6763-1,Rapid River Village,2002,477,354,403.2909,355.3029,472.5687,7,USD
9196,6764-1,Sheriff's Lock-Up,2002,476,178,216.3237,212.0045,220.6428,2,USD
9197,6765-1,Gold City Junction,1996,476,351,0.0000,0.0000,0.0000,0,USD
9198,6766-1,Rapid River Village,1997,477,354,390.3039,310.0000,472.5687,4,USD
9199,6769-1,Fort Legoredo,1996,476,688,0.0000,0.0000,0.0000,0,USD
9200,6770-1,Lunar Transporter Patroller,1988,132,117,0.0000,0.0000,0.0000,0,USD
9201,677-1,Knight's Procession,1979,189,48,500.0000,500.0000,500.0000,1,USD
9202,6771-1,Ogel Command Striker,2001,304,29,17.5515,9.4786,23.6758,3,USD
9203,6772-1,Alpha Team Cruiser,2001,304,58,19.6138,14.2126,26.8900,5,USD
9204,6773-1,Alpha Team Helicopter,2001,304,79,34.1887,25.7660,47.8100,3,USD
9205,6774-1,Alpha Team ATV,2001,304,135,45.2650,44.8700,45.6600,2,USD
9206,6775-1,Alpha Team Bomb Squad,2001,304,192,43.1734,41.6868,44.6600,2,USD
9207,6776-1,Ogel Control Center,2001,304,414,177.1751,132.6399,249.9900,4,USD
9208,6780-1,XT Starship,1986,130,199,1836.4334,1836.4334,1836.4334,1,USD
9209,6781-1,SP-Striker,1989,139,231,0.0000,0.0000,0.0000,0,USD
9210,6783-1,Sonar Transmitting Cruiser,1986,130,348,1964.9838,1358.9607,2571.0068,2,USD
9211,6784-1,Creative Sorter,2012,504,26,33.6248,29.4000,35.9429,7,USD
9212,6785-1,Creative Cakes,2012,504,56,53.0062,32.1166,99.9900,8,USD
9213,6790-1,Bandit's Wheelgun (Boxed),1997,476,20,34.5396,26.6486,47.3753,10,USD
9214,6791-1,Bandit's Wheelgun,1997,476,20,40.3432,38.1300,44.7697,3,USD
9215,6799-1,Showdown Canyon,1997,476,74,170.2255,165.4510,175.0000,2,USD
9216,6800-1,Cyber Blaster,1997,144,20,11.7266,7.1063,21.4108,309,USD
9217,680-1,Low-Loader and Crane,1971,416,62,0.0000,0.0000,0.0000,0,USD
9218,6801-1,Moon Buggy,1981,130,22,0.0000,0.0000,0.0000,0,USD
9219,6802-1,Space Probe,1986,130,26,0.0000,0.0000,0.0000,0,USD
9220,6803-1,Space Patrol,1983,130,25,309.9704,235.0000,400.0000,3,USD
9221,6804-1,Surface Rover,1984,130,21,308.4099,220.3720,400.0000,7,USD
9222,6805-1,Astro Dasher,1985,130,29,0.0000,0.0000,0.0000,0,USD
9223,6806-1,Surface Hopper,1985,130,23,115.0000,115.0000,115.0000,1,USD
9224,6807-1,Space Sledge with Astronaut and Robot,1985,130,24,0.0000,0.0000,0.0000,0,USD
9225,6808-1,Galaxy Trekkor,1987,130,29,80.0000,80.0000,80.0000,1,USD
9226,6809-1,XT-5 and Droid,1988,130,37,325.0000,250.0000,400.0000,2,USD
9227,6810-1,Laser Ranger,1989,132,41,288.0000,288.0000,288.0000,1,USD
9228,681-1,Low-Loader with 4 Wheel Excavator,1971,416,63,0.0000,0.0000,0.0000,0,USD
9229,6811-1,Pulsar Charger,1990,136,26,0.0000,0.0000,0.0000,0,USD
9230,6812-1,Grid Trekkor,1991,129,25,93.0418,93.0418,93.0418,1,USD
9231,6813-1,Galactic Chief,1993,140,24,96.1270,75.0000,117.2539,2,USD
9232,6814-1,Ice Tunnelator,1993,133,25,0.0000,0.0000,0.0000,0,USD
9233,6815-1,Hovertron,1996,131,29,30.9700,30.9700,30.9700,1,USD
9234,6816-1,Cyber Blaster,1997,144,20,32.5838,32.5838,32.5838,1,USD
9235,6817-1,Beta Buzzer,1998,134,33,22.5533,14.5000,27.5000,3,USD
9236,6818-1,Cyborg Scout,1997,144,36,15.5552,10.6594,25.5318,8,USD
9237,6820-1,Starfire I,1986,130,34,59.1007,59.1007,59.1007,1,USD
9238,682-1,Low-Loader and Tractor,1971,416,58,0.0000,0.0000,0.0000,0,USD
9239,6821-1,Shovel Buggy,1980,130,28,0.0000,0.0000,0.0000,0,USD
9240,6822-1,Space Digger,1981,130,33,192.4582,99.9920,250.0000,3,USD
9241,6823-1,Surface Transport,1983,130,27,159.2929,80.0000,400.0000,6,USD
9242,6824-1,Space Dart I,1984,130,48,0.0000,0.0000,0.0000,0,USD
9243,6825-1,Cosmic Comet,1985,130,40,250.0000,250.0000,250.0000,1,USD
9244,6826-1,Crater Crawler,1985,130,32,204.0390,68.2146,400.0000,3,USD
9245,6827-1,Strata Scooter,1987,130,35,149.0993,70.0000,300.0000,3,USD
9246,6828-1,Twin-Winged Spoiler,1988,132,57,203.4679,149.0000,300.0000,5,USD
9247,6829-1,Radon Rover,1997,144,53,54.6745,51.5191,59.2073,3,USD
9248,6830-1,Space Patroller,1988,132,51,272.4080,272.4080,272.4080,1,USD
9249,683-1,Articulated Lorry,1971,423,58,325.1131,296.0957,354.1304,2,USD
9250,6831-1,Message Decoder,1989,139,34,0.0000,0.0000,0.0000,0,USD
9251,6832-1,Super Nova II,1991,129,42,122.4382,82.3146,142.5000,3,USD
9252,6833-1,Beacon Tracer,1990,136,40,0.0000,0.0000,0.0000,0,USD
9253,6834-1,Celestial Sled,1993,133,55,0.0000,0.0000,0.0000,0,USD
9254,6835-1,Saucer Scout,1994,142,47,64.6605,45.0000,97.8600,6,USD
9255,6836-1,V-Wing Fighter,1997,144,40,23.6877,23.6877,23.6877,1,USD
9256,6837-1,Cosmic Creeper,1998,134,59,31.5050,30.0000,33.0100,3,USD
9257,684-1,Low-Loader with Fork Lift Truck,1972,416,53,296.0957,296.0957,296.0957,1,USD
9258,6841-1,Mineral Detector,1980,130,44,0.0000,0.0000,0.0000,0,USD
9259,6842-1,Shuttle Craft,1981,130,46,0.0000,0.0000,0.0000,0,USD
9260,6844-1,Seismologic Vehicle (Sismobile),1983,130,46,106.2847,106.2847,106.2847,1,USD
9261,6845-1,Cosmic Charger,1986,130,51,117.9975,59.1007,159.8917,3,USD
9262,6846-1,Tri-Star Voyager,1984,130,69,320.8966,320.8966,320.8966,1,USD
9263,6847-1,Space Dozer,1985,130,49,0.0000,0.0000,0.0000,0,USD
9264,6848-1,Strategic Pursuer,1988,132,62,0.0000,0.0000,0.0000,0,USD
9265,6848-2,Interplanetary Shuttle,1985,130,54,0.0000,0.0000,0.0000,0,USD
9266,6849-1,Satellite Patroller,1987,130,47,136.9125,129.0977,158.0000,4,USD
9267,6850-1,Auxiliary Patroller,1989,132,46,164.6292,164.6292,164.6292,1,USD
9268,685-1,Truck with Trailer,1972,423,50,0.0000,0.0000,0.0000,0,USD
9269,6851-1,Tri-Wheeled Tyrax,1991,129,38,148.0325,56.6723,300.0000,6,USD
9270,685-2,Truck with Trailer (without Stickers),1972,423,50,0.0000,0.0000,0.0000,0,USD
9271,6852-1,Sonar Security,1993,140,61,0.0000,0.0000,0.0000,0,USD
9272,6854-1,Alien Fossilizer,1996,131,53,85.9229,56.8457,115.0000,2,USD
9273,6856-1,Planetary Decoder,1996,131,78,51.0306,51.0306,51.0306,1,USD
9274,6857-1,The Dynamic Duo Funhouse Escape,2012,697,378,82.5324,50.0000,189.0000,139,USD
9275,6858-1,Catwoman Catcycle City Chase,2012,697,89,31.7275,14.4000,220.3720,249,USD
9276,6860-1,The Batcave,2012,697,691,124.2965,63.5900,354.1304,163,USD
9277,686-1,Tipper Trucks and Loader,1973,416,70,112.5164,106.5944,118.4383,2,USD
9278,6861-1,X1 Patrol Craft,1980,130,55,300.0000,300.0000,300.0000,19,USD
9279,6861-2,Super Model Building Instruction,1993,129,178,0.0000,0.0000,0.0000,0,USD
9280,6862-1,Secret Space Voyager,1991,136,254,0.0000,0.0000,0.0000,0,USD
9281,6862-2,Superman vs Power Armour Lex,2012,701,208,35.4054,17.5000,76.9849,344,USD
9282,6863-1,Batwing Battle Over Gotham City,2012,697,278,63.2186,31.7700,207.2670,153,USD
9283,6864-1,Batmobile and the Two-Face Chase,2012,697,531,106.5728,67.0951,302.0176,119,USD
9284,6865-1,Captain America's Avenging Cycle,2012,702,72,39.5120,23.2252,142.1259,63,USD
9285,6866-1,Wolverine's Chopper Showdown,2012,707,198,143.0886,87.7397,250.9900,55,USD
9286,6867-1,Loki's Cosmic Cube Escape,2012,702,181,73.2293,37.8971,236.8765,111,USD
9287,6868-1,Hulk’s Helicarrier Breakout,2012,702,388,105.8894,70.0000,236.8765,87,USD
9288,6869-1,Quinjet Aerial Battle,2012,702,750,120.6125,75.0000,294.9113,104,USD
9289,6870-1,Space Probe Launcher,1981,130,60,254.6849,254.6849,254.6849,1,USD
9290,687-1,Caravelle Plane,1973,412,48,142.1259,142.1259,142.1259,1,USD
9291,6871-1,Star Patrol Launcher,1984,130,71,0.0000,0.0000,0.0000,0,USD
9292,6872-1,Xenon X-Craft,1986,130,76,225.0746,153.9697,355.3148,4,USD
9293,6873-1,Spider-Man's Doc Ock Ambush,2012,706,295,67.6432,44.9900,176.4730,104,USD
9294,6874-1,Moon Rover,1986,130,66,300.0000,300.0000,300.0000,1,USD
9295,6875-1,Hovercraft,1988,132,93,400.0000,400.0000,400.0000,1,USD
9296,6876-1,Alienator,1988,128,92,0.0000,0.0000,0.0000,0,USD
9297,6877-1,Vector Detector,1990,136,62,0.0000,0.0000,0.0000,0,USD
9298,6878-1,Sub Orbital Guardian,1991,129,75,293.0023,288.0000,296.0957,4,USD
9299,6879-1,Blizzard Baron,1993,133,83,0.0000,0.0000,0.0000,0,USD
9300,6880-1,Surface Explorer,1982,130,83,256.1162,225.0327,282.7517,3,USD
9301,688-1,Shell Double Tanker,1973,418,63,0.0000,0.0000,0.0000,0,USD
9302,6881-1,Lunar Rocket Launcher,1984,130,98,382.0273,382.0273,382.0273,1,USD
9303,6882-1,Walking Astro Grappler,1985,130,102,0.0000,0.0000,0.0000,0,USD
9304,6883-1,Terrestrial Rover,1987,130,109,0.0000,0.0000,0.0000,0,USD
9305,6884-1,Aero Module,1987,132,107,177.6574,177.6574,177.6574,1,USD
9306,6885-1,Saturn Base Main Team (Crater Crawler),1988,132,101,0.0000,0.0000,0.0000,0,USD
9307,6886-1,Galactic Peace Keeper,1989,139,121,0.0000,0.0000,0.0000,0,USD
9308,6887-1,Allied Avenger,1991,129,100,206.2500,175.0000,237.5000,2,USD
9309,6889-1,Recon Robot,1994,142,136,0.0000,0.0000,0.0000,0,USD
9310,6890-1,Cosmic Cruiser,1982,130,115,0.0000,0.0000,0.0000,0,USD
9311,689-1,Mobile Crane,1974,416,46,149.2322,149.2322,149.2322,1,USD
9312,6891-1,Gamma V Laser Craft,1985,130,135,0.0000,0.0000,0.0000,0,USD
9313,6892-1,Modular Space Transport,1986,130,150,299.0000,299.0000,299.0000,1,USD
9314,6893-1,Orion II Hyperspace,1987,132,162,0.0000,0.0000,0.0000,0,USD
9315,6894-1,Invader,1987,128,159,473.7530,473.7530,473.7530,1,USD
9316,6895-1,Spy-Trak 1,1989,139,152,0.0000,0.0000,0.0000,0,USD
9317,6896-1,Celestial Forager,1990,136,92,0.0000,0.0000,0.0000,0,USD
9318,6897-1,Rebel Hunter,1992,140,146,0.0000,0.0000,0.0000,0,USD
9319,6898-1,Ice-Sat V,1993,133,136,82.7883,82.7883,82.7883,1,USD
9320,6899-1,Nebula Outpost,1996,131,159,0.0000,0.0000,0.0000,0,USD
9321,6900-1,Cyber Saucer,1997,144,112,190.0000,190.0000,190.0000,1,USD
9322,690-1,Shell Station,1974,418,73,235.6921,235.6921,235.6921,1,USD
9323,6901-1,Mobile Lab,1980,130,139,0.0000,0.0000,0.0000,0,USD
9324,6901-2,Space Plane,1998,144,20,14.2811,8.8829,20.4204,6,USD
9325,6902-1,Space Plane,1998,144,20,26.6667,25.0000,28.3333,2,USD
9326,6903-1,Bug Blaster,1998,134,24,20.0000,20.0000,20.0000,1,USD
9327,6905-1,Bi-Wing Blaster,1998,134,114,69.9500,69.9500,69.9500,1,USD
9328,6907-1,Sonic Stinger,1998,134,96,165.0042,117.2539,236.8173,3,USD
9329,6909-1,Sonic Stinger with Promotional Mask,1998,134,96,108.2250,85.0000,120.0000,4,USD
9330,6910-1,Mini Sports Car,2012,672,70,11.0712,4.6546,27.0009,21,USD
9331,691-1,Rescue Helicopter,1974,417,62,138.9676,106.5944,191.8700,3,USD
9332,6911-1,Mini Fire Truck,2012,672,69,11.3027,4.5401,29.9996,25,USD
9333,6912-1,Super Soarer,2012,672,130,18.7298,9.9900,34.2000,37,USD
9334,6913-1,Blue Roadster,2012,672,152,21.5031,10.0000,33.8919,19,USD
9335,6914-1,T-Rex,2012,672,191,35.2826,24.0000,50.0000,6,USD
9336,6915-1,Warp Wing Fighter,1997,144,234,189.4953,142.1259,236.8647,2,USD
9337,6918-1,Blacksmith Attack,2011,196,110,54.3075,32.6443,86.4421,19,USD
9338,6919-1,Planetary Prowler,1998,134,249,79.8546,79.5839,80.0000,4,USD
9339,692-1,Road Repair Crew,1975,416,59,118.2902,94.7506,154.5619,4,USD
9340,6921-1,Monorail Accessory Track,1988,132,46,326.1851,294.9113,354.1304,4,USD
9341,6923-1,Particle Ionizer,1990,136,190,0.0000,0.0000,0.0000,0,USD
9342,6925-1,Interplanetary Rover,1988,132,211,0.0000,0.0000,0.0000,0,USD
9343,6926-1,Mobile Recovery Vehicle,1986,130,150,454.8106,436.8624,472.7588,2,USD
9344,6927-1,All-Terrain Vehicle,1981,130,173,0.0000,0.0000,0.0000,0,USD
9345,6928-1,Uranium Search Vehicle,1984,130,201,1036.3348,1036.3348,1036.3348,1,USD
9346,6929-1,Star Fleet Voyager,1981,130,246,0.0000,0.0000,0.0000,0,USD
9347,6930-1,Space Supply Station,1983,130,206,496.3497,474.4156,518.2838,2,USD
9348,693-1,Fire Engine with Firemen,1975,417,72,112.5164,106.5944,118.4383,4,USD
9349,6931-1,FX Star Patroller,1985,130,227,0.0000,0.0000,0.0000,0,USD
9350,6932-1,Stardefender 200,1987,132,251,0.0000,0.0000,0.0000,0,USD
9351,6933-1,Spectral Starguider,1991,129,212,0.0000,0.0000,0.0000,0,USD
9352,6934-1,BIONICLE Good Guy Polybag (Disney Promotional Sweden),2006,324,16,26.5612,13.2054,48.7057,28,USD
9353,6935-1,BIONICLE Bad Guy (Disney Promotional Sweden),2006,324,16,37.0019,34.1073,39.8964,4,USD
9354,6936-1,Piraka & Catapult,2007,324,20,0.0000,0.0000,0.0000,0,USD
