,set_num,name,year,theme_id,num_parts,price_mean,price_min,price_max,set_qty,currency
9568,70231-1,Crocodile Tribe Pack,2015,571,72,11.0802,8.0000,15.0000,11,USD
9569,70232-1,Sabre Tooth Tiger Pack,2015,571,74,11.3793,9.6030,11.9210,5,USD
9570,7029-1,Skeleton Ship Attack,2007,193,629,206.3859,174.9664,286.3086,4,USD
9571,7030-1,Squad Car,2003,111,51,10.4089,5.9171,34.3389,19,USD
9572,703-1,12V Replacement Electric Motor,1969,242,1,0.0000,0.0000,0.0000,0,USD
9573,70310-1,Knighton Battle Blaster,2016,605,76,6.6327,4.0062,13.3135,23,USD
9574,7031-1,Helicopter,2003,111,88,7.2501,5.3000,11.4925,10,USD
9575,70311-1,Chaos Catapult,2016,605,93,6.3553,3.9763,9.6244,27,USD
9576,70312-1,Lance's Mecha Horse,2016,605,237,14.8092,9.5588,27.2068,21,USD
9577,70313-1,Moltor's Lava Smasher,2016,605,187,14.9925,9.4674,23.0767,24,USD
9578,70314-1,Beast Master's Chaos Chariot,2016,605,314,22.3503,13.0176,53.2539,11,USD
9579,70315-1,Clay's Rumble Blade,2016,605,367,41.6093,24.8530,48.5084,5,USD
9580,70316-1,Jestro's Evil Mobile,2016,605,658,46.7057,35.4907,76.9223,6,USD
9581,70317-1,The Fortrex,2016,605,1140,81.3705,65.0881,118.3419,10,USD
9582,70318-1,The Glob Lobber,2016,605,95,6.5928,4.6484,8.2839,11,USD
9583,70319-1,Macy's Thunder Mace,2016,605,201,13.9927,10.3389,18.9347,13,USD
9584,70320-1,Aaron Fox's Aero-Striker V2,2016,605,301,21.6066,13.5000,33.1138,11,USD
9585,7032-1,Highway Patrol & Undercover Van,2003,111,154,24.0397,13.0058,57.2316,15,USD
9586,70321-1,General Magmar's Siege Machine of Doom,2016,605,516,42.7670,37.1163,53.1947,3,USD
9587,70322-1,Axl's Tower Carrier,2016,605,669,47.3249,47.3249,47.3249,1,USD
9588,70323-1,Jestro's Volcano Lair,2016,605,1185,87.8921,75.7030,100.5906,8,USD
9589,70324-1,Merlok's Library 2.0,2016,605,287,23.9967,22.0000,25.0000,3,USD
9590,70325-1,Infernox Captures The Queen,2016,605,253,0.0000,0.0000,0.0000,0,USD
9591,70326-1,The Black Knight Mech,2016,605,529,38.9950,37.9900,40.0000,2,USD
9592,70327-1,The King's Mech,2016,605,375,33.2302,26.6269,39.9900,6,USD
9593,703-3,Battery Box,1984,443,1,0.0000,0.0000,0.0000,0,USD
9594,70330-1,Ultimate Clay,2016,605,72,9.9392,5.3125,19.8550,7,USD
9595,7033-1,Armored Car Action,2003,111,186,25.6786,16.2720,46.1534,14,USD
9596,70331-1,Ultimate Macy,2016,605,101,7.1775,3.9765,9.9341,9,USD
9597,70332-1,Ultimate Aaron,2016,605,82,8.8024,5.3125,13.1262,6,USD
9598,70333-1,Ultimate Robin,2016,605,75,6.3195,4.6484,9.4674,18,USD
9599,70334-1,Ultimate Beast Master,2016,605,65,6.5563,4.6359,10.3389,14,USD
9600,70335-1,Ultimate Lavaria,2016,605,69,6.9295,3.0512,16.5679,16,USD
9601,70336-1,Ultimate Axl,2016,605,69,7.1757,3.5503,11.8105,17,USD
9602,70337-1,Ultimate Lance,2016,605,75,6.6467,5.3125,8.8756,5,USD
9603,70338-1,Ultimate General Magmar,2016,605,64,8.4306,5.9766,11.8105,8,USD
9604,70339-1,Ultimate Flama,2016,605,68,7.6430,5.6900,10.5426,10,USD
9605,7034-1,Surveillance Truck,2003,111,267,35.5126,15.9060,57.2316,20,USD
9606,70347-1,King's Guard Artillery,2017,605,98,7.7295,3.5503,9.7499,9,USD
9607,70348-1,Lance's Twin Jouster,2017,605,216,17.3334,15.9060,19.5264,3,USD
9608,70349-1,Ruina's Lock & Roller,2017,605,204,16.1019,11.8342,19.9900,17,USD
9609,70350-1,The Three Brothers,2017,605,266,28.0631,15.1107,34.3073,5,USD
9610,7035-1,Police HQ,2003,111,423,61.7230,35.0000,103.0168,15,USD
9611,70351-1,Clay's Falcon Fighter Blaster,2017,605,522,48.7028,38.4611,66.2276,3,USD
9612,70352-1,Jestro's Headquarters,2017,605,840,76.9818,70.0000,83.9636,2,USD
9613,70353-1,The Heligoyle,2017,605,312,24.7955,24.7955,24.7955,1,USD
9614,70354-1,Axl's Rumble Maker,2017,605,393,33.0455,30.5883,35.5026,2,USD
9615,70355-1,Aaron's Rock Climber,2017,605,595,0.0000,0.0000,0.0000,0,USD
9616,70356-1,The Stone Colossus of Ultimate Destruction,2017,605,782,115.9159,115.9159,115.9159,1,USD
9617,70357-1,Knighton Castle,2017,605,1426,126.0282,112.4248,139.6316,2,USD
9618,70358-1,Aaron's Stone Destroyer,2017,605,249,26.4911,26.4911,26.4911,1,USD
9619,70359-1,Lance vs. lightning,2017,605,253,24.8483,19.0872,31.7893,3,USD
9620,7036-1,Dwarves' Mine,2008,193,574,134.1623,105.3125,177.5129,16,USD
9621,70361-1,Macy's Bot Drop Dragon,2017,605,153,9.7614,9.6928,9.8300,2,USD
9622,70362-1,Battle Suit Clay,2017,605,79,0.0000,0.0000,0.0000,0,USD
9623,70363-1,Battle Suit Macy,2017,605,66,9.1403,5.3125,12.5000,5,USD
9624,70364-1,Battle Suit Aaron,2017,605,80,10.0829,7.9687,12.1971,2,USD
9625,70365-1,Battle Suit Axl,2017,605,88,13.7782,7.5703,16.8064,6,USD
9626,70366-1,Battle Suit Lance,2017,605,83,12.0133,7.1005,17.6921,5,USD
9627,7037-1,Tower Raid,2008,193,364,60.6133,46.1534,84.9000,6,USD
9628,70372-1,Combo NEXO Powers Wave 1,2017,605,40,0.5917,0.5917,0.5917,3,USD
9629,70373-1,Combo NEXO Powers Wave 2,2017,605,20,0.0000,0.0000,0.0000,0,USD
9630,7038-1,Troll Assault Wagon,2008,193,161,35.3255,23.6684,47.3368,14,USD
9631,70400-1,Forest Ambush,2013,186,90,17.3202,8.8756,23.4199,14,USD
9632,7040-1,Dwarves' Mine Defender,2008,193,86,19.8620,14.2365,36.6032,16,USD
9633,70401-1,Gold Getaway,2013,186,200,32.8113,21.4731,56.4175,13,USD
9634,70402-1,The Gatehouse Raid,2013,186,248,51.9936,42.5439,79.4599,7,USD
9635,70403-1,Dragon Mountain,2013,186,381,85.9902,75.7388,94.6735,17,USD
9636,70404-1,King’s Castle,2013,186,1003,204.9453,177.5129,295.8430,11,USD
9637,70409-1,Shipwreck Defense,2015,154,84,14.5000,13.0000,16.0000,2,USD
9638,704-1,12V Sleeper (Track) Contacts for Old Motor Type I and II,1969,242,2,0.0000,0.0000,0.0000,0,USD
9639,70410-1,Soldiers Outpost,2015,154,164,52.9821,52.9821,52.9821,1,USD
9640,7041-1,Troll Battle Wheel,2008,193,508,89.2495,80.7684,94.6735,3,USD
9641,70411-1,Treasure Island,2015,154,181,88.5000,88.0000,89.0000,2,USD
9642,70412-1,Soldiers Fort,2015,154,234,83.7373,83.7373,83.7373,1,USD
9643,70413-1,The Brick Bounty,2015,154,744,241.0734,165.0000,300.7641,6,USD
9644,70418-1,J.B's Ghost Lab,2019,676,174,12.5572,11.2425,13.3028,3,USD
9645,70419-1,Wrecked Shrimp Boat,2019,676,310,21.7429,19.5509,23.6566,4,USD
9646,70420-1,Graveyard Mystery,2019,676,336,22.5653,16.6460,27.5000,3,USD
9647,7042-1,Dune Patrol,2004,107,37,4.2224,2.3668,7.7400,22,USD
9648,70421-1,El Fuego's Stunt Truck,2019,676,428,53.2539,53.2539,53.2539,1,USD
9649,70422-1,Shrimp Shack Attack,2019,676,579,47.0558,39.1115,55.0000,2,USD
9650,70423-1,Paranormal Intercept Bus 3000,2019,676,689,35.1669,30.7701,41.5274,3,USD
9651,70424-1,Ghost Train Express,2019,676,700,46.4843,46.4843,46.4843,1,USD
9652,70425-1,Newbury Haunted High School,2019,676,1474,98.8124,91.3942,106.2943,4,USD
9653,70427-1,Welcome to the Hidden Side,2020,676,189,15.9655,15.9655,15.9655,1,USD
9654,70428-1,Jack's Beach Buggy,2020,676,170,0.0000,0.0000,0.0000,0,USD
9655,70429-1,El Fuego's Stunt Plane,2020,676,303,22.0248,16.2472,27.8024,2,USD
9656,70430-1,Newbury Subway,2020,676,356,15.8862,15.8862,15.8862,1,USD
9657,7043-1,Firefighter,2004,108,69,7.7680,3.0000,18.0000,23,USD
9658,70431-1,The Lighthouse of Darkness,2020,676,548,0.0000,0.0000,0.0000,0,USD
9659,70432-1,Haunted Fairground,2020,676,474,40.0000,40.0000,40.0000,1,USD
9660,70433-1,J.B.'s Submarine,2020,676,223,0.0000,0.0000,0.0000,0,USD
9661,70434-1,Supernatural Race Car,2020,676,243,0.0000,0.0000,0.0000,0,USD
9662,70435-1,Newbury Abandoned Prison,2020,676,399,0.0000,0.0000,0.0000,0,USD
9663,70436-1,Phantom Fire Truck 3000,2020,676,759,0.0000,0.0000,0.0000,0,USD
9664,70437-1,Mystery Castle,2020,676,1033,0.0000,0.0000,0.0000,0,USD
9665,704-4,Replacement Motor,1984,443,1,0.0000,0.0000,0.0000,0,USD
9666,7044-1,Rescue Chopper,2004,107,205,26.4198,15.3845,45.7852,18,USD
9667,7045-1,Hovercraft Hideout,2003,105,274,29.0280,22.9500,40.0000,12,USD
9668,7046-1,Fire Command Craft,2004,108,272,31.8538,28.1062,41.4197,6,USD
9669,7047-1,Coast Watch HQ,2003,107,367,79.2814,55.6711,206.0336,11,USD
9670,7048-1,Troll Warship,2008,193,494,167.5464,151.1073,177.9271,13,USD
9671,7049-1,Alien Striker,2011,127,42,6.0808,3.0000,9.9412,26,USD
9672,70500-1,Kai's Fire Mech,2013,435,102,17.3381,10.0000,39.7233,28,USD
9673,7050-1,Alien Defender,2011,127,105,8.5210,5.0000,14.9900,27,USD
9674,70501-1,Warrior Bike,2013,435,210,15.7542,9.9335,24.0796,14,USD
9675,70502-1,Cole's Earth Driller,2013,435,171,17.8567,7.9900,44.9699,29,USD
9676,70503-1,Golden Dragon,2013,435,252,44.8596,17.0000,82.8394,58,USD
9677,70504-1,Garmatron,2013,435,328,49.4598,40.0000,58.2803,10,USD
9678,70505-1,Temple of Light,2013,435,565,74.2486,57.3531,117.1585,18,USD
9679,705-1,Motor Bushings,1969,242,4,3.7475,1.7751,5.9171,3,USD
9680,7051-1,Tripod Invader,2011,127,166,28.3010,18.9900,42.0000,13,USD
9681,7052-1,UFO Abduction,2011,127,211,35.3796,18.9347,80.0000,20,USD
9682,705-4,Digger Bucket,1984,443,3,3.3896,2.6491,4.1301,5,USD
9683,70588-1,Titanium Ninja Tumbler,2016,435,343,37.2240,27.2186,53.2539,8,USD
9684,70589-1,Rock Roader,2016,435,406,35.5745,22.5781,48.8527,13,USD
9685,70590-1,Airjitzu Battle Grounds,2016,435,666,0.0000,0.0000,0.0000,0,USD
9686,70591-1,Kryptarium Prison Breakout,2016,435,208,19.5820,15.9060,23.0767,18,USD
9687,70592-1,Salvage M.E.C.,2016,435,439,31.2407,29.2921,35.5026,5,USD
9688,70593-1,The Green NRG Dragon,2016,435,566,53.0770,39.0724,72.0000,8,USD
9689,70594-1,The Lighthouse Siege,2016,435,775,89.8401,87.3780,91.2967,3,USD
9690,70595-1,Ultra Stealth Raider,2016,435,1094,131.2733,122.9975,144.9900,3,USD
9691,70596-1,Samurai X Cave Chaos,2016,435,1255,0.0000,0.0000,0.0000,0,USD
9692,70599-1,Cole's Dragon,2016,435,98,10.3366,7.1005,15.0000,15,USD
9693,70600-1,Ninja Bike Chase,2016,435,231,19.6459,11.9531,38.2277,19,USD
9694,70601-1,Sky Shark,2016,435,222,16.9594,12.0000,26.4778,25,USD
9695,70602-1,Jay's Elemental Dragon,2016,435,350,38.8785,23.9062,50.8279,13,USD
9696,70603-1,Raid Zeppelin,2016,435,295,39.6990,35.0000,52.5047,4,USD
9697,70604-1,Tiger Widow Island,2016,435,450,37.2726,26.3971,49.0000,8,USD
9698,70605-1,Misfortune's Keep,2016,435,753,65.5335,65.5335,65.5335,1,USD
9699,70606-1,Spinjitzu Training,2017,616,109,7.5499,3.4000,21.3015,23,USD
9700,70607-1,City Chase,2017,616,233,16.5117,7.3047,25.0000,17,USD
9701,70608-1,Master Falls,2017,616,312,25.3418,18.9347,34.3192,11,USD
9702,70609-1,Manta Ray Bomber,2017,616,341,22.3990,17.7513,30.0764,12,USD
9703,706-1,12V Rail Contact Wire with Transformer Connector,1969,242,1,13.0176,13.0176,13.0176,1,USD
9704,70610-1,Flying Jelly Sub,2017,616,341,23.6722,22.9900,24.9500,3,USD
9705,70611-1,Water Strider,2017,616,494,29.2266,22.9093,34.1822,3,USD
9706,70612-1,Green Ninja Mech Dragon,2017,616,544,44.9650,36.0000,53.2539,7,USD
9707,70613-1,Garma Mecha Man,2017,616,746,69.6633,54.0000,79.9900,3,USD
9708,70614-1,Lightning Jet,2017,616,876,47.4375,39.1416,59.1710,3,USD
9709,70615-1,Fire Mech,2017,616,943,66.1749,59.1608,76.9104,4,USD
9710,70616-1,Ice Tank,2017,616,914,92.1638,89.6680,94.6595,2,USD
9711,70617-1,Temple of The Ultimate Ultimate Weapon,2017,616,1403,106.6481,70.4703,200.0000,5,USD
9712,70618-1,Destiny's Bounty,2017,616,2295,205.6094,176.3295,286.7653,5,USD
9713,70620-1,NINJAGO City,2017,616,4873,505.8155,487.3867,550.0000,5,USD
9714,70621-1,The Vermillion Attack,2017,435,83,16.3576,12.9247,18.9347,7,USD
9715,70622-1,Desert Lightning,2017,435,201,23.1716,15.6211,31.9523,10,USD
9716,70623-1,Destiny's Shadow,2017,435,360,41.3025,29.5855,48.1222,6,USD
9717,70624-1,Vermillion Invader,2017,435,313,38.5194,29.9900,51.1299,3,USD
9718,70625-1,Samurai VXL,2017,435,426,39.7815,32.2262,47.3368,2,USD
9719,70626-1,Dawn of Iron Doom,2017,435,704,175.6648,175.0000,176.3295,2,USD
9720,70627-1,Dragon's Forge,2017,435,1137,134.4914,128.9927,139.9900,2,USD
9721,70628-1,Lloyd - Spinjitzu Master,2018,435,49,6.7751,5.6180,7.2815,4,USD
9722,70629-1,Piranha Attack,2018,616,217,16.9315,13.5000,21.3015,9,USD
9723,706-3,12V Rail Contact Wire with Transformer Connector with Cap,1974,242,1,0.0000,0.0000,0.0000,0,USD
9724,70631-1,Garmadon's Volcano Lair,2018,616,520,57.8749,42.0589,68.4134,4,USD
9725,70632-1,Quake Mech,2018,616,1201,73.4904,56.1002,99.9584,4,USD
9726,70633-1,Kai - Spinjitzu Master,2018,435,62,7.1071,6.5088,8.2839,7,USD
9727,70634-1,Nya - Spinjitzu Master,2018,435,70,8.7572,6.1177,11.8105,4,USD
9728,70635-1,Jay - Spinjitzu Master,2018,435,69,8.2839,8.2839,8.2839,1,USD
9729,70636-1,Zane - Spinjitzu Master,2018,435,70,7.1005,7.1005,7.1005,1,USD
9730,70637-1,Cole - Spinjitzu Master,2018,435,74,7.7400,6.5088,10.2500,4,USD
9731,70638-1,Katana V11,2018,435,257,16.0625,9.0312,25.4853,12,USD
9732,70639-1,Street Race of Snake Jaguar,2018,435,308,39.0217,31.4790,47.2776,3,USD
9733,706-4,Crane Grab Assembly,1984,443,3,0.0000,0.0000,0.0000,0,USD
9734,70640-1,S.O.G. Headquarters,2018,435,531,25.0000,25.0000,25.0000,1,USD
9735,70641-1,Ninja Nightcrawler,2018,435,552,40.0000,40.0000,40.0000,1,USD
9736,70642-1,Killow vs. Samurai X,2018,435,556,93.5932,93.5932,93.5932,1,USD
9737,70643-1,Temple of Resurrection,2018,435,764,0.0000,0.0000,0.0000,0,USD
9738,70644-1,Golden Dragon Master,2018,435,93,11.6412,7.5000,17.6921,3,USD
9739,70645-1,Cole - Dragon Master,2018,435,93,7.6922,7.6922,7.6922,1,USD
9740,70646-1,Jay - Dragon Master,2018,435,93,0.0000,0.0000,0.0000,0,USD
9741,70647-1,Kai - Dragon Master,2018,435,93,8.7574,8.0473,9.4674,2,USD
9742,70648-1,Zane - Dragon Master,2018,435,92,5.7000,5.7000,5.7000,1,USD
9743,70650-1,Destiny's Wing,2018,435,181,14.7113,14.2010,15.2941,3,USD
9744,7065-1,Alien Mothership,2011,127,416,44.3020,31.2970,53.2539,11,USD
9745,70651-1,Throne Room Showdown,2018,435,222,21.4546,19.1122,23.9500,3,USD
9746,70652-1,Stormbringer,2018,435,497,44.9351,43.6288,46.3594,3,USD
9747,70653-1,Firstbourne,2018,435,890,61.6236,61.6236,61.6236,1,USD
9748,70654-1,Dieselnaut,2018,435,1188,0.0000,0.0000,0.0000,0,USD
9749,70655-1,Dragon Pit,2018,435,1669,73.0468,73.0468,73.0468,1,USD
9750,70656-1,"garmadon, Garmadon, GARMADON!",2018,616,829,137.2990,122.3532,159.9900,3,USD
9751,70657-1,Ninjago City Docks,2018,616,3555,313.5601,295.8548,331.1382,5,USD
9752,70658-1,Oni Titan,2018,435,527,50.9391,50.9391,50.9391,1,USD
9753,70659-1,Spinjitzu Kai,2019,435,97,0.0000,0.0000,0.0000,0,USD
9754,70660-1,Spinjitzu Jay,2019,435,97,6.8824,6.8824,6.8824,1,USD
9755,7066-1,Earth Defense HQ,2011,127,879,111.3809,76.4707,200.0000,6,USD
9756,70661-1,Spinjitzu Zane,2019,435,109,8.2248,8.2248,8.2248,1,USD
9757,70662-1,Spinjitzu Cole,2019,435,117,0.0000,0.0000,0.0000,0,USD
9758,70663-1,Spinjitzu Nya & Wu,2019,435,227,0.0000,0.0000,0.0000,0,USD
9759,70664-1,Spinjitzu Lloyd vs. Garmadon,2019,435,208,11.0000,11.0000,11.0000,1,USD
9760,70665-1,The Samurai Mech,2019,435,154,23.4115,11.8229,35.0000,2,USD
9761,70666-1,The Golden Dragon,2019,435,171,19.0000,19.0000,19.0000,1,USD
9762,70667-1,Kai’s Blade Cycle & Zane’s Snowmobile,2019,435,377,0.0000,0.0000,0.0000,0,USD
9763,70668-1,Jay’s Storm Fighter,2019,435,490,31.7000,31.7000,31.7000,1,USD
9764,70669-1,Cole’s Earth Driller,2019,435,579,65.6715,65.6715,65.6715,1,USD
9765,70670-1,Monastery of Spinjitzu,2019,435,1079,0.0000,0.0000,0.0000,0,USD
9766,7067-1,Jet-Copter Encounter,2011,127,375,33.8452,12.7809,95.0000,15,USD
9767,70671-1,Lloyd's Journey,2019,435,82,0.0000,0.0000,0.0000,0,USD
9768,70672-1,Cole's Dirt Bike,2019,435,221,11.9990,11.9990,11.9990,1,USD
9769,70673-1,ShuriCopter,2019,435,363,22.5442,21.0000,24.0883,2,USD
9770,70674-1,Fire Fang,2019,435,465,25.0040,25.0040,25.0040,1,USD
9771,70675-1,Katana 4x4,2019,435,460,0.0000,0.0000,0.0000,0,USD
9772,70676-1,Lloyd's Titan Mech,2019,435,878,0.0000,0.0000,0.0000,0,USD
9773,70677-1,Land Bounty,2019,435,1185,0.0000,0.0000,0.0000,0,USD
9774,70678-1,Castle of the Forsaken Emperor,2019,435,1219,0.0000,0.0000,0.0000,0,USD
9775,70679-1,The Ultra Dragon,2019,435,949,0.0000,0.0000,0.0000,0,USD
9776,70680-1,Monastery Training,2019,435,131,7.6605,6.3313,9.4543,7,USD
9777,70681-1,Spinjitzu Slam - Lloyd,2019,435,70,0.0000,0.0000,0.0000,0,USD
9778,70682-1,Spinjitzu Slam - Jay,2019,435,72,0.0000,0.0000,0.0000,0,USD
9779,70683-1,Spinjitzu Slam - Zane,2019,435,64,5.9171,5.9171,5.9171,1,USD
9780,70684-1,Spinjitzu Slam - Kai vs. Samurai,2019,435,163,10.9940,10.9940,10.9940,1,USD
9781,70685-1,Spinjitzu Burst Cole,2020,435,48,0.0000,0.0000,0.0000,0,USD
9782,70686-1,Spinjitzu Burst Kai,2020,435,48,0.0000,0.0000,0.0000,0,USD
9783,70687-1,Spinjitzu Burst Lloyd,2020,435,48,0.0000,0.0000,0.0000,0,USD
9784,70700-1,Space Swarmer,2013,146,86,13.1257,9.2586,20.1181,12,USD
9785,7070-1,Catapult Raft,2004,279,23,4.9892,3.5503,9.4555,11,USD
9786,70701-1,Swarm Interceptor,2013,146,218,22.6980,18.0000,33.1138,19,USD
9787,70702-1,Warp Stinger,2013,146,308,27.1525,19.8683,36.1591,7,USD
9788,70703-1,Star Slicer,2013,146,311,37.7330,30.0000,65.0863,5,USD
9789,70704-1,Vermin Vaporizer,2013,146,506,56.8525,36.4075,108.0000,6,USD
9790,70705-1,Bug Obliterator,2013,146,711,57.5388,41.3557,101.2454,5,USD
9791,70706-1,Crater Creeper,2013,146,172,14.8356,10.0000,29.2058,16,USD
9792,70707-1,CLS-89 Eradicator Mech,2013,146,440,47.6254,39.7366,76.9223,5,USD
9793,70708-1,Hive Crawler,2013,146,559,60.9046,45.0000,102.0000,6,USD
9794,70709-1,Galactic Titan,2013,146,1012,104.0499,85.0000,142.0103,4,USD
9795,707-1,Tile Brick Assortment,1984,443,50,0.0000,0.0000,0.0000,0,USD
9796,7071-1,Treasure Island,2004,279,30,10.8015,8.7534,13.6720,7,USD
9797,70720-1,Hover Hunter,2014,435,79,12.5514,6.6406,35.5026,25,USD
9798,7072-1,Captain Kragg's Pirate Boat,2004,279,41,10.8608,8.8756,13.6093,4,USD
9799,70721-1,Kai Fighter,2014,435,196,24.1998,14.5630,52.9821,20,USD
9800,70722-1,OverBorg Attack,2014,435,207,18.7804,11.8342,42.0000,18,USD
9801,70723-1,Thunder Raider,2014,435,334,41.4630,21.2500,65.0881,16,USD
9802,70724-1,NinjaCopter,2014,435,516,65.0881,65.0881,65.0881,1,USD
9803,70725-1,Nindroid MechDragon,2014,435,691,0.0000,0.0000,0.0000,0,USD
9804,70726-1,Destructoid,2014,435,253,46.7906,38.9698,54.6113,2,USD
9805,70727-1,X-1 Ninja Charger,2014,435,425,57.5132,52.0705,65.0001,4,USD
9806,70728-1,Battle for Ninjago City,2014,435,1218,134.3080,115.0000,183.4300,7,USD
9807,70730-1,Chain Cycle Ambush,2015,435,299,29.8297,26.2450,35.4434,6,USD
9808,7073-1,Pirate Dock,2004,279,66,27.0914,23.5409,36.8100,7,USD
9809,70731-1,Jay Walker One,2015,435,385,30.7223,26.0352,36.4075,5,USD
9810,70732-1,City of Stiix,2015,435,1068,116.5040,116.5040,116.5040,1,USD
9811,70733-1,Blaster Bike,2015,435,213,16.6662,9.4674,33.1138,28,USD
9812,70734-1,Master Wu Dragon,2015,435,576,49.4592,26.5625,69.9900,7,USD
9813,70735-1,Ronin R.E.X.,2015,435,546,41.2695,29.3410,65.0881,13,USD
9814,70736-1,Attack of the Morro Dragon,2015,435,658,92.5164,81.6559,107.0590,3,USD
9815,70737-1,Titan Mech Battle,2015,435,755,66.1708,45.3836,76.9223,4,USD
9816,70738-1,Final Flight of Destiny's Bounty,2015,435,1260,119.8369,106.5077,147.9274,4,USD
9817,70739-1,Airjitzu Kai Flyer,2015,435,47,8.9611,7.1005,10.6508,13,USD
9818,70740-1,Airjitzu Jay Flyer,2015,435,46,10.8221,9.6685,13.6164,6,USD
9819,7074-1,Skull Island,2004,279,81,30.3962,15.0000,43.7747,7,USD
9820,70741-1,Airjitzu Cole Flyer,2015,435,48,12.7278,10.5964,15.2941,4,USD
9821,70742-1,Airjitzu Zane Flyer,2015,435,43,7.5189,5.9171,9.6030,9,USD
9822,70743-1,Airjitzu Morro Flyer,2015,435,47,17.1213,11.2425,23.0000,2,USD
9823,70744-1,Airjitzu Wrayth Flyer,2015,435,44,10.0000,10.0000,10.0000,1,USD
9824,70745-1,Anacondrai Crusher,2015,435,218,22.8631,10.6000,65.0000,24,USD
9825,70746-1,Condrai Copter Attack,2015,435,311,21.3859,13.0058,31.8932,15,USD
9826,70747-1,Boulder Blaster,2015,435,236,21.9064,15.7470,33.1138,20,USD
9827,70748-1,Titanium Dragon,2015,435,361,37.8604,29.3410,53.2420,14,USD
9828,70749-1,Enter the Serpent,2015,435,529,55.1663,35.5026,88.7565,17,USD
9829,70750-1,Ninja DB X,2015,435,756,87.1041,68.9125,130.1761,20,USD
9830,7075-1,Captain Redbeard's Pirate Ship,2004,279,141,65.2360,50.5912,98.5073,8,USD
9831,70751-1,Temple of Airjitzu,2015,435,2029,291.6586,272.1865,308.1180,3,USD
9832,7075-2,Captain Redbeard's Pirate Ship - Limited Edition with Motor,2004,279,0,82.8394,82.8394,82.8394,1,USD
9833,70752-1,Jungle Trap,2015,435,58,7.8394,4.6484,15.2865,27,USD
9834,70753-1,Lava Falls,2015,435,94,10.0635,7.0413,15.0000,41,USD
9835,70754-1,Jay's Electromech,2015,435,153,17.7396,10.5000,59.6049,30,USD
9836,70755-1,Jungle Raider,2015,435,188,15.8509,9.0000,26.2686,42,USD
9837,70756-1,Dojo Showdown,2015,435,214,44.6290,36.5839,52.9821,4,USD
9838,70778-1,Protector of Jungle,2015,360,70,18.1427,11.4854,26.0352,16,USD
9839,70779-1,Protector of Stone,2015,360,73,17.3766,10.8000,22.0000,17,USD
9840,70780-1,Protector of Water,2015,360,71,12.0739,6.5631,20.1063,18,USD
9841,7078-1,King's Battle Chariot,2009,193,103,30.0686,22.9412,32.5440,11,USD
9842,70781-1,Protector of Earth,2015,360,66,15.5792,10.6389,22.8067,13,USD
9843,70782-1,Protector of Ice,2015,360,68,15.3016,9.2836,29.1260,22,USD
9844,70783-1,Protector of Fire,2015,360,69,14.9447,6.6406,24.5042,23,USD
9845,70784-1,Lewa - Master of Jungle,2015,362,85,22.7330,13.2812,38.0000,15,USD
9846,70785-1,Pohatu - Master of Stone,2015,362,66,26.1070,11.7140,45.0000,19,USD
9847,70786-1,Gali - Master of Water,2015,362,87,32.8135,23.6684,47.3249,19,USD
9848,70787-1,Tahu - Master of Fire,2015,362,89,37.8026,13.2812,107.5728,25,USD
9849,70788-1,Kopaka - Master of Ice,2015,362,96,35.2462,21.9539,50.0000,16,USD
9850,70789-1,Onua - Master of Earth,2015,362,107,31.7676,22.5781,40.0000,11,USD
9851,70790-1,Lord of Skull Spiders,2015,361,145,20.8046,11.9531,35.4907,19,USD
9852,7079-1,Drawbridge Defense,2009,193,335,122.6265,112.3657,153.8445,7,USD
9853,70791-1,Skull Warrior,2015,324,102,15.8895,11.0797,23.6684,11,USD
9854,70792-1,Skull Slicer,2015,324,71,14.7738,9.2969,19.9218,11,USD
9855,70793-1,Skull Basher,2015,324,72,16.2826,8.9900,33.1239,17,USD
9856,70794-1,Skull Scorpio,2015,324,107,14.1882,5.3125,32.5000,17,USD
9857,70795-1,Mask Maker vs. Skull Grinder,2015,324,171,52.7672,31.8750,70.0000,4,USD
9858,70800-1,Escape Glider,2014,578,104,11.9822,6.9859,21.9900,40,USD
9859,7080-1,Scurvy Dog and Crocodile,2004,279,7,4.3787,4.0828,4.6745,2,USD
9860,70801-1,Melting Room,2014,578,122,11.0692,5.0000,22.4442,54,USD
9861,70802-1,Bad Cop's Pursuit,2014,578,314,24.5509,14.6094,59.1710,30,USD
9862,70803-1,Cloud Cuckoo Palace,2014,578,198,17.4270,10.0000,27.6697,46,USD
9863,70804-1,Ice Cream Machine,2014,578,344,25.6057,18.0000,35.7066,24,USD
9864,70805-1,Trash Chomper,2014,578,389,26.7612,15.9762,37.0875,29,USD
9865,70806-1,Castle Cavalry,2014,578,424,25.6845,19.1177,35.5026,13,USD
9866,70807-1,MetalBeard's Duel,2014,578,412,60.0648,43.6890,106.5077,12,USD
9867,70808-1,Super Cycle Chase,2014,578,513,38.3338,26.8959,75.9900,38,USD
